TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-12 16:00:45,1765555245241,www.eclip.pro/api/auth/me,GET,,500,wgdqv-1765555245241-9b40a3b20c02,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,www.eclip.pro,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,10,lhr1,102,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MP462CZHPT9HH6XA6G3FK,7yTzrxu3rren,1
2025-12-12 16:00:33,1765555233561,www.eclip.pro/api/auth/register,POST,,200,cfn2t-1765555232867-f7d5df5de6c0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",info,production,master,MISS,serverless,/api/auth/register,www.eclip.pro,www.eclip.pro,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,,,,,[SendGrid] Sending verification email to: airijuz@gmail.com,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 16:00:33,1765555233766,www.eclip.pro/api/auth/register,POST,,200,cfn2t-1765555232867-f7d5df5de6c0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",info,production,master,MISS,serverless,/api/auth/register,www.eclip.pro,www.eclip.pro,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,,,,,[SendGrid] Email sent successfully to: airijuz@gmail.com,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 16:00:32,1765555232867,www.eclip.pro/api/auth/register,POST,,200,cfn2t-1765555232867-f7d5df5de6c0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,www.eclip.pro,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,18,lhr1,102,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MNR3QZSBBPK00MV4VD5M6,7yTzrxu3rren,1
2025-12-12 16:00:32,1765555232867,www.eclip.pro/api/auth/register,POST,,200,cfn2t-1765555232867-f7d5df5de6c0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/auth/register,www.eclip.pro,www.eclip.pro,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,672,iad1,261,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MNRA1EBHQBD5DQYX8CM6G,xJbtqRp1NhqG,1
2025-12-12 16:00:10,1765555210300,www.eclip.pro/api/stats/public,GET,,200,dlxzn-1765555210300-e7a818aa9d5f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-29nsrbpfv-equipgg.vercel.app,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,14,lhr1,102,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MN2206DEX5WHDJ778AVD4,7yTzrxu3rren,1
2025-12-12 16:00:10,1765555210300,www.eclip.pro/api/stats/public,GET,,200,dlxzn-1765555210300-e7a818aa9d5f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/stats/public,www.eclip.pro,eclip-29nsrbpfv-equipgg.vercel.app,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,81,iad1,265,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MN244FYG6NBSCSPVQ27PA,0LSXPgqXTjWg,1
2025-12-12 16:00:10,1765555210300,www.eclip.pro/api/leaderboards/public,GET,limit=5,200,55gks-1765555210300-594b0c57c916,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-29nsrbpfv-equipgg.vercel.app,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,10,lhr1,98,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MN21ZTK4CC16FHZ2J2FZQ,6hCTZrFnQjv9,1
2025-12-12 16:00:10,1765555210300,www.eclip.pro/api/leaderboards/public,GET,limit=5,200,55gks-1765555210300-594b0c57c916,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/leaderboards/public,www.eclip.pro,eclip-29nsrbpfv-equipgg.vercel.app,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,20,iad1,273,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MN23YYDFKTADQJC9EJ2JY,ffg54tV5iyTc,1
2025-12-12 16:00:10,1765555210028,www.eclip.pro/,GET,_rsc=amg3k,200,dlxzn-1765555210028-ce6cdb03c280,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,HIT,middleware,src/middleware,www.eclip.pro,eclip-29nsrbpfv-equipgg.vercel.app,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,10,lhr1,98,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC9MN1SGR2HX8WY3K5EWGHEP,6hCTZrFnQjv9,1
2025-12-12 16:00:10,1765555210028,www.eclip.pro/,GET,_rsc=amg3k,200,dlxzn-1765555210028-ce6cdb03c280,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,HIT,static,/index,www.eclip.pro,eclip-29nsrbpfv-equipgg.vercel.app,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,26,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 16:00:09,1765555209917,www.eclip.pro/api/auth/me,GET,,500,dlxzn-1765555209800-52bfe8f33226,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",info,production,master,MISS,serverless,/api/auth/me,www.eclip.pro,www.eclip.pro,dpl_12oa153ZSTs9HmS9SyJw9UbQtp1r,,,,,"[API/Auth/Me] VIP status fetch error: Failed query: select ""id"", ""user_id"", ""purchase_date"", ""expires_at"", ""auto_renew"", ""renewal_day"", ""total_cost_coins"", ""status"", ""cancelled_at"", ""cancel_reason"", ""created_at"", ""updated_at"" from ""vip_subscriptions"" where (""vip_subscriptions"".""user_id"" = $1 and ""vip_subscriptions"".""status"" = $2 and ""vip_subscriptions"".""expires_at"" > $3) limit $4
params: 406b8abd-bb5f-4f0b-9829-b65c9043cd3b,active,2025-12-12T16:00:09.913Z,1",prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
